,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
16675,LeMieu (Earth-616),Secret Identity,Bad,,Red,Male,,2.0,1998-05-01,1998.0,marvel
8813,Edward McDonough (Earth-616),Secret Identity,Good,Brown,Brown,Male,,19.0,1998-09-01,1998.0,marvel
3495,Branca (New Earth),Public Identity,Bad,,,Male,,5.0,2007-05-01,2007.0,dc
2765,Sheila Haywood (New Earth),,Bad,,Blond,Female,,8.0,1988-12-01,1988.0,dc
6321,Constantine Stratos (New Earth),,Bad,,Red,Male,,1.0,1987-08-01,1987.0,dc
1413,Anne Fletcher (New Earth),,Good,Blue,Red,Female,,18.0,1997-06-01,1997.0,dc
3916,The Thief (New Earth),Secret Identity,Bad,Green,Brown,Male,,4.0,2008-01-01,2008.0,dc
6264,Imara (New Earth),,Good,Brown,,Female,,1.0,1989-06-01,1989.0,dc
12701,Styx (Legion Personality) (Earth-616),Secret Identity,Bad,Red,Bald,Male,,5.0,2011-07-01,2011.0,marvel
20377,Wanda (Children of Pavane) (Earth-616),Secret Identity,Bad,Brown,Black,Female,,1.0,1994-08-01,1994.0,marvel
3314,Tanya Fox (New Earth),Public Identity,Good,Brown,Black,Female,,6.0,1990-01-01,1990.0,dc
22390,World-Devouring Worm (Earth-616),Public Identity,Bad,Red,No,Male,,,1978-09-01,1978.0,marvel
22415,Nyambe (Earth-616),Secret Identity,Good,,,Male,,,1980-10-01,1980.0,marvel
19824,Buzzsaw (Power Tools) (Earth-616),,Bad,,Black,Male,,1.0,1990-07-01,1990.0,marvel
18333,Gallery (Earth-616),Public Identity,Bad,,,Male,,1.0,1947-03-01,1947.0,marvel
6725,Osprey (New Earth),,Bad,,,Male,,,1994-11-01,1994.0,dc
11942,Nicolae Dinu (Earth-616),,Bad,,Black,Male,,6.0,2011-02-01,2011.0,marvel
6671,Tempus (New Earth),Secret Identity,Bad,Green,Blue,Male,,,1997-04-01,1997.0,dc
20904,Headhunter (Bloodsport) (Earth-616),,Bad,,,Male,,1.0,2001-10-01,2001.0,marvel
21947,Carlos McNally (Earth-616),,Bad,,Black,Male,,1.0,,,marvel
15187,Pietro Maximoff (Clone) (Earth-616),Secret Identity,Bad,Blue,Silver,Male,,3.0,2012-01-01,2012.0,marvel
2813,Embra (New Earth),,Good,,Blond,Female,,8.0,1968-05-01,1968.0,dc
9224,Magus (Technarch) (Earth-616),,Bad,,,Male,,15.0,1984-08-01,1984.0,marvel
14653,Slorioth (Earth-616),Secret Identity,Bad,Orange,No,Male,,3.0,1995-02-01,1995.0,marvel
18113,Monstro (WWII) (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1944-12-01,1944.0,marvel
3956,Roxanne Sutton (New Earth),Secret Identity,Bad,Green,Red,Female,,4.0,2006-10-01,2006.0,dc
9543,Manoli Wetherell (Earth-616),Public Identity,Good,,Blond,Female,,13.0,1988-02-01,1988.0,marvel
1,Superman (Clark Kent),Secret Identity,Good,Blue,Black,Male,,2496.0,1986-10-01,1986.0,dc
15272,Mikaru (Earth-616),Secret Identity,Bad,,,Male,,3.0,,,marvel
19602,Mary Lynn Norfolk (Earth-616),Public Identity,Good,,Black,Female,,1.0,1987-11-01,1987.0,marvel
7603,Eva Bell (Earth-616),Public Identity,Good,Blue,Black,Female,,53.0,2013-01-01,2013.0,marvel
13870,Verity Willis (Earth-616),No Dual Identity,Neutral,Brown,Brown,Female,,4.0,,,marvel
16696,Astarte (Earth-616),Secret Identity,Bad,,Brown,Female,,2.0,1999-08-01,1999.0,marvel
18233,Shiv (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1945-06-01,1945.0,marvel
14251,Ghost Maker (Earth-616),Secret Identity,Bad,Brown,Black,,,3.0,1982-03-01,1982.0,marvel
4949,Primat (New Earth),Public Identity,Good,,,Female,,2.0,2008-07-01,2008.0,dc
12517,Squorm (Earth-616),Secret Identity,Neutral,,,Male,,5.0,2002-04-01,2002.0,marvel
4845,Miranda (New Earth),Secret Identity,Bad,,,Female,,2.0,2011-07-01,2011.0,dc
22114,Le Coq Bleu (Earth-616),Secret Identity,Good,,Purple,Male,,1.0,,,marvel
14088,Winston Redditch (Earth-616),Public Identity,Bad,,Blond,Male,,3.0,1974-12-01,1974.0,marvel
19464,Arnold Perril (Earth-616),,Bad,,Brown,Male,,1.0,1985-10-01,1985.0,marvel
11666,Alec Dalton (Earth-616),Secret Identity,Good,Brown,Black,Male,,6.0,1993-06-01,1993.0,marvel
745,Davroth Catto (New Earth),Public Identity,Good,,Brown,Male,,38.0,1991-08-01,1991.0,dc
22556,Orphelia Jones (Earth-616),,Good,,,Female,,,1989-06-01,1989.0,marvel
20553,Chlorine (Element) (Earth-616),,Bad,,No,,,1.0,1997-09-01,1997.0,marvel
1786,Rafael di Rienzi (New Earth),Secret Identity,Good,Brown,Black,Male,,14.0,1988-05-01,1988.0,dc
6212,Dan (New Earth),Public Identity,Neutral,Black,,Male,,1.0,1990-05-01,1990.0,dc
8884,Buck Cashman (Earth-616),Secret Identity,Neutral,Brown,Brown,Male,,18.0,1988-01-01,1988.0,marvel
21388,Father Spider (Earth-616),,Good,,,Male,,1.0,2007-11-01,2007.0,marvel
20516,Roland Taylor (Earth-616),Public Identity,Good,,Brown,Male,,1.0,1996-05-01,1996.0,marvel
18837,Supreme Hydra (Japanese) (Earth-616),Secret Identity,Bad,,,Male,,1.0,1968-07-01,1968.0,marvel
754,Robert Reed (New Earth),Secret Identity,Good,,Blond,Male,,38.0,1966-01-01,1966.0,dc
1453,Ted Brown (New Earth),,Good,,,Male,,18.0,1972-10-01,1972.0,dc
4005,Shock Trauma (New Earth),Secret Identity,Bad,Brown,Black,Male,,4.0,2000-11-01,2000.0,dc
19382,Rodney Stack (Earth-616),,Bad,,,Male,,1.0,1982-06-01,1982.0,marvel
1555,Boone (New Earth),Secret Identity,Bad,Brown,Blond,Male,,16.0,1999-10-01,1999.0,dc
13657,Susan Storm (Onslaught Reborn) (Earth-616),Public Identity,Good,Blue,Blond,Female,,4.0,2007-02-01,2007.0,marvel
4138,Robert Carmichael (New Earth),Public Identity,Bad,,Blond,Male,,4.0,1991-11-01,1991.0,dc
7520,Norah Winters (Earth-616),No Dual Identity,Good,Blue,Blond,Female,,62.0,2008-12-01,2008.0,marvel
18745,Klaus Kruger (Earth-616),,Bad,,,Male,,1.0,1965-08-01,1965.0,marvel
3730,Djinn (New Earth),Secret Identity,Bad,,,Male,,5.0,1987-05-01,1987.0,dc
18820,Herbert Cholmondeley (Earth-616),,Bad,,,Male,,1.0,1968-08-01,1968.0,marvel
6016,AWOL (New Earth),Secret Identity,Bad,,Black,Male,,1.0,1997-03-01,1997.0,dc
8967,Lisa Castle (Earth-616),Public Identity,Neutral,Brown,Blond,Female,,17.0,1975-08-01,1975.0,marvel
17178,Pilli Natu (Earth-616),Public Identity,Bad,Green,No,Male,,2.0,2010-01-01,2010.0,marvel
9559,Min Li Ng (Earth-616),Secret Identity,Bad,Brown,Black,Female,,13.0,1991-01-01,1991.0,marvel
18224,Percival Lawrence (Earth-616),Public Identity,Bad,,Bald,Male,,1.0,1945-06-01,1945.0,marvel
10318,Virako (Earth-616),Secret Identity,Good,Blue,Red,Male,,9.0,1978-09-01,1978.0,marvel
9935,Jesse Thompson (Earth-616),No Dual Identity,Neutral,Green,Brown,Female,,11.0,1997-10-01,1997.0,marvel
1016,Sharon Scott (New Earth),Public Identity,Good,,Blond,Female,,27.0,1984-06-01,1984.0,dc
21705,Nareema (Earth-616),Secret Identity,Good,,Bald,Female,,1.0,2010-07-01,2010.0,marvel
21538,Bryan Anderson (Earth-616),Public Identity,Good,,Brown,Male,,1.0,2009-10-01,2009.0,marvel
3524,Lashorr (New Earth),,Good,,Red,Female,,5.0,2006-07-01,2006.0,dc
4221,Lisa Sutton (New Earth),,Good,Blue,,Female,,4.0,1986-12-01,1986.0,dc
5086,Dolores Pratchet (New Earth),Public Identity,Bad,Red,Red,Female,,2.0,2000-01-01,2000.0,dc
1266,Robert Dickering (New Earth),Secret Identity,Good,Blue,Brown,Male,,20.0,2009-10-01,2009.0,dc
17625,Rathcone (Earth-616),Secret Identity,Bad,Black,Brown,Male,,1.0,1941-03-01,1941.0,marvel
9726,Jackie Shorr (Earth-616),Public Identity,Bad,Green,Blond,Female,,12.0,1992-02-01,1992.0,marvel
14530,Dementia (Tia) (Earth-616),Secret Identity,Neutral,,Blue,Female,,3.0,1993-06-01,1993.0,marvel
853,Rod Reilly (New Earth),Secret Identity,Good,Blue,Brown,Male,,33.0,1941-08-01,1941.0,dc
9269,Miriam Sharpe (Earth-616),Public Identity,Neutral,,Brown,Female,,15.0,2006-07-01,2006.0,marvel
2388,Saarek (New Earth),Public Identity,Good,,,Male,,10.0,1976-09-01,1976.0,dc
18487,Lincoln Quantrell (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1949-10-01,1949.0,marvel
18427,Johnny Revere (Earth-616),Secret Identity,Bad,,Brown,Male,,1.0,1948-08-01,1948.0,marvel
10870,Kal Blackbane (Earth-616),Secret Identity,Good,White,Black,Male,,8.0,2010-06-01,2010.0,marvel
7561,Laurie Tromette (Earth-616),Secret Identity,Good,Blue,Brown,Female,,57.0,2010-09-01,2010.0,marvel
9243,Hurricane (Dark Riders) (Earth-616),Secret Identity,Bad,,Brown,Male,,15.0,1994-11-01,1994.0,marvel
7197,Burglar (Earth-616),Public Identity,Bad,Blue,Blond,Male,,137.0,1962-08-01,1962.0,marvel
1833,Kiran Singh (New Earth),Secret Identity,Good,Brown,Brown,Female,,13.0,2011-01-01,2011.0,dc
8527,Jacques Larocque (Earth-616),Public Identity,Good,,,Male,,22.0,1968-01-01,1968.0,marvel
13123,Lois (Earth-616),Public Identity,Bad,Blue,Red,Female,,4.0,1986-04-01,1986.0,marvel
2432,Marla Elliot (New Earth),Public Identity,Neutral,,Red,Female,,9.0,2008-09-01,2008.0,dc
20364,Tobias (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1994-01-01,1994.0,marvel
8003,Doug Powell (Earth-616),,Good,,Brown,Male,,34.0,1990-06-01,1990.0,marvel
10174,Hescamar (Earth-616),Secret Identity,Good,,,Male,,10.0,1998-08-01,1998.0,marvel
2633,Helmond Kettering (New Earth),Public Identity,Good,,Brown,Male,,8.0,2006-08-01,2006.0,dc
4807,Tag-A-Long Thomas (New Earth),,Good,,Blond,Male,,3.0,1961-11-01,1961.0,dc
20920,Sergei Rose (Earth-616),Public Identity,Good,,,Male,,1.0,2001-11-01,2001.0,marvel
5279,Decreator (New Earth),,Bad,,,Male,,2.0,1990-05-01,1990.0,dc
10576,Gregson Gilbert (Earth-616),Public Identity,Good,Brown,Brown,Male,,8.0,1965-02-01,1965.0,marvel
6076,Thrax (New Earth),,Neutral,,,Male,,1.0,1996-03-01,1996.0,dc
194,Lester Davis (New Earth),Public Identity,Good,,Black,Male,,142.0,1957-02-01,1957.0,dc
1907,Edward Craig (New Earth),Public Identity,Good,,,Male,,13.0,1983-03-01,1983.0,dc
16539,Pro (Earth-616),Secret Identity,Bad,,Bald,Male,,2.0,1995-11-01,1995.0,marvel
9756,Desak Sterixian (Earth-616),,Bad,Orange,Reddish,Male,,12.0,2001-03-01,2001.0,marvel
7567,Martha Robertson (Earth-616),No Dual Identity,Good,,Black,Female,,56.0,1969-01-01,1969.0,marvel
20562,Devros (Earth-616),Public Identity,Bad,,Blond,Male,,1.0,1997-05-01,1997.0,marvel
10370,Gerald Stone (Earth-616),,Bad,Blue,Blond,Male,,9.0,1988-11-01,1988.0,marvel
21906,Juan Carlos Valencia (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,2013-02-01,2013.0,marvel
983,Ravan (New Earth),Secret Identity,Bad,Brown,Black,Male,,28.0,1987-05-01,1987.0,dc
4065,Highkick (New Earth),,Bad,,,Male,,4.0,1995-06-01,1995.0,dc
11470,Meredith Quill (Earth-616),No Dual Identity,Good,Brown,Brown,Female,,6.0,1976-01-01,1976.0,marvel
6623,Pocket Pal (New Earth),,Bad,Brown,Black,Male,,,2000-05-01,2000.0,dc
4357,Hunter II (New Earth),,Bad,,Red,Male,,3.0,2010-04-01,2010.0,dc
6149,Perry Dennison (New Earth),Secret Identity,Bad,Black,Black,Male,,1.0,,1993.0,dc
16625,Maximus (Heroes Reborn) (Earth-616),,Bad,,,Male,,2.0,1997-07-01,1997.0,marvel
18864,Wayde Garrison (Earth-616),Secret Identity,Bad,,,Male,,1.0,1969-02-01,1969.0,marvel
21793,Lanie (Earth-616),Secret Identity,Good,,Brown,Female,,1.0,2011-02-01,2011.0,marvel
13527,Interrogator (Earth-616),,Bad,,,Male,,4.0,2003-06-01,2003.0,marvel
23170,Korro (Earth-616),Secret Identity,Good,Blue,White,Male,,,,,marvel
2875,Kiriazis (New Earth),Public Identity,Bad,Blue,,Female,,7.0,2008-02-01,2008.0,dc
22412,Dragon Lord's son (Earth-616),No Dual Identity,Good,,Black,Male,,,1980-03-01,1980.0,marvel
12746,Gullinbursti (Earth-616),Public Identity,Good,Black,,Male,,5.0,,,marvel
13181,Danika Trevani (Earth-616),Public Identity,Neutral,,Blond,Female,,4.0,1990-12-01,1990.0,marvel
7859,Ananym (Earth-616),Secret Identity,Bad,White,Red,Female,,39.0,1989-11-01,1989.0,marvel
18880,Lynx (Old West) (Earth-616),Secret Identity,Bad,,Black,Female,,1.0,1970-05-01,1970.0,marvel
11907,Peter Parker (Skrull) (Earth-616),Secret Identity,Bad,Green,No,Male,,6.0,2008-06-01,2008.0,marvel
22964,Mrs. Gwynn (Barry's wife) (Earth-616),Secret Identity,Neutral,,Grey,Female,,,2008-05-01,2008.0,marvel
4997,Robert Castell (New Earth),Public Identity,Neutral,Brown,Black,Male,,2.0,2006-06-01,2006.0,dc
18818,Gorgul (Earth-616),,Bad,,,Male,,1.0,1968-08-01,1968.0,marvel
6036,Mickey Sullivan (New Earth),Public Identity,Bad,,Brown,Male,,1.0,1997-01-01,1997.0,dc
17229,Buzzkill (Andrew) (Earth-616),Secret Identity,Good,Blue,Black,Male,,2.0,2012-07-01,2012.0,marvel
19024,Delandra (Earth-616),,Neutral,,,Female,,1.0,1975-07-01,1975.0,marvel
3621,Gaelon (New Earth),Public Identity,Good,,Brown,Female,,5.0,1995-04-01,1995.0,dc
17556,Doctor Lorrof (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1941-01-01,1941.0,marvel
10408,Tigerstryke (Mitchell) (Earth-616),Secret Identity,Neutral,,,Male,,9.0,1992-06-01,1992.0,marvel
18251,Arch Murdock (Earth-616),No Dual Identity,Bad,Blue,Red,Male,,1.0,1946-12-01,1946.0,marvel
8962,Candace Nelson (Earth-616),No Dual Identity,Good,,,Female,,17.0,1974-03-01,1974.0,marvel
7417,Awesome Android (Earth-616),No Dual Identity,Neutral,,No,Male,,73.0,1963-06-01,1963.0,marvel
16994,El Dorado (Earth-616),Secret Identity,Bad,,,Male,,2.0,2006-05-01,2006.0,marvel
1823,Thor (New Earth),,Good,Blue,Red,Male,,14.0,1956-10-01,1956.0,dc
8448,Trey Rollins (Earth-616),Secret Identity,Good,Brown,Brown,Male,,24.0,1999-06-01,1999.0,marvel
21201,Noah Crichton (Earth-616),,Good,,Blond,Male,,1.0,2005-01-01,2005.0,marvel
6713,Worm (New Earth),Secret Identity,Bad,,,Male,,,1995-05-01,1995.0,dc
16484,Stephen Loss (Earth-616),Public Identity,Good,Black,Grey,Male,,2.0,1994-03-01,1994.0,marvel
13052,Heinrich Krowler (Earth-616),Public Identity,Bad,,Bald,Male,,4.0,1981-12-01,1981.0,marvel
8643,Eisenhower Canty (Earth-616),Secret Identity,Good,Brown,Black,Male,,21.0,1992-03-01,1992.0,marvel
2131,Massacre (New Earth),Secret Identity,Bad,White,Grey,Male,,11.0,1994-02-01,1994.0,dc
4806,"Proteus, God of Changes (New Earth)",,Neutral,,,Male,,3.0,1964-10-01,1964.0,dc
16736,Shadowcaster (Earth-616),Secret Identity,Bad,,,Male,,2.0,1999-11-01,1999.0,marvel
9742,Patricia Walker (Heroes Reborn) (Earth-616),Public Identity,Good,,,Female,,12.0,1996-11-01,1996.0,marvel
1805,Electrocutioner I (New Earth),Secret Identity,Bad,,,Male,,14.0,1981-01-01,1981.0,dc
1764,Louis Sendak (New Earth),Secret Identity,Good,Brown,Brown,Male,,14.0,1993-11-01,1993.0,dc
8089,David Rand (Earth-616),Public Identity,Good,Blue,Blond,Male,,31.0,1939-10-01,1939.0,marvel
7019,Mephisto (Earth-616),No Dual Identity,Bad,White,Black,Male,,316.0,1968-12-01,1968.0,marvel
4553,Professor Bibbowski (New Earth),Public Identity,Good,Grey,Grey,Male,,3.0,1997-07-01,1997.0,dc
1530,Azmodus (New Earth),Secret Identity,Bad,,Black,Male,,17.0,1966-02-01,1966.0,dc
9165,Jake Slayton (Earth-616),,Good,,,Male,,16.0,2006-01-01,2006.0,marvel
7885,Jackie Lukus (Earth-616),Public Identity,Bad,Blue,Brown,Female,,38.0,1988-06-01,1988.0,marvel
8549,Calypso Ezili (Earth-616),Public Identity,Bad,Brown,Black,Female,,22.0,1980-10-01,1980.0,marvel
11634,Birdy (Earth-616),Secret Identity,Bad,,,Female,,6.0,1992-03-01,1992.0,marvel
10225,Hydra Queen (Grace) (Earth-616),,Bad,Green,Brown,Female,,10.0,2011-10-01,2011.0,marvel
21692,Mato (Earth-616),No Dual Identity,Neutral,Brown,Bald,Male,,1.0,2010-11-01,2010.0,marvel
7827,Zarathos (Earth-616),Secret Identity,Neutral,Blue,No,Male,,40.0,1972-08-01,1972.0,marvel
11673,Insidio (Earth-616),Secret Identity,Bad,White,Black,Male,,6.0,1993-12-01,1993.0,marvel
19361,Henkor (Earth-616),Public Identity,Bad,,,Male,,1.0,1982-12-01,1982.0,marvel
9325,Kristine Saunders (Earth-616),,Good,,Blond,Female,,14.0,1973-09-01,1973.0,marvel
16219,Father Time (Elders of the Universe) (Earth-616),Secret Identity,Good,Green,White,Male,,2.0,1991-03-01,1991.0,marvel
20098,Skullcrasher (Earth-616),Secret Identity,Bad,,,Male,,1.0,1992-04-01,1992.0,marvel
16416,War-Crime (Earth-616),Secret Identity,Bad,White,Bald,Male,,2.0,1993-12-01,1993.0,marvel
12106,Mad Viking (Josefsen) (Earth-616),,Bad,,,Male,,5.0,1975-04-01,1975.0,marvel
14664,Akatora (Earth-616),,Bad,,Black,Male,,3.0,1996-11-01,1996.0,marvel
12659,Husam (Earth-616),No Dual Identity,Good,,Bald,Male,,5.0,2010-10-01,2010.0,marvel
17473,Lester Deeks (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1940-02-01,1940.0,marvel
5964,Doctor Omega (New Earth),Secret Identity,Bad,,Red,Male,,1.0,1999-07-01,1999.0,dc
19889,Shara (Earth-616),Public Identity,Good,,,Female,,1.0,1990-12-01,1990.0,marvel
20328,Lamia (Vampire) (Earth-616),Secret Identity,Bad,,Grey,Female,,1.0,1994-12-01,1994.0,marvel
12825,Gerald Marsh (Earth-616),Secret Identity,Bad,Brown,White,Male,,4.0,1962-11-01,1962.0,marvel
902,Flying Fox (New Earth),Secret Identity,Good,Brown,Black,Male,,31.0,1987-06-01,1987.0,dc
20945,Corporal Animal (Earth-616),Secret Identity,Bad,,Red,Male,,1.0,2002-09-01,2002.0,marvel
11739,Trevor Chase (Earth-616),Public Identity,Good,Blue,Red,Male,,6.0,1996-10-01,1996.0,marvel
13368,Nathaniel Richards (Heroes Reborn) (Earth-616),Secret Identity,Bad,,,Male,,4.0,1996-12-01,1996.0,marvel
19680,Reiko (Assassins Guild) (Earth-616),Secret Identity,Neutral,,Black,Female,,1.0,1988-12-01,1988.0,marvel
18403,Dora Scott (Earth-616),Public Identity,Bad,,Blond,,,1.0,1948-09-01,1948.0,marvel
8293,Catherine Wilder (Earth-616),Public Identity,Bad,Brown,Black,Female,,27.0,2003-07-01,2003.0,marvel
21528,Turner (Earth-616),,Bad,White,Brown,Male,,1.0,2008-10-01,2008.0,marvel
19624,Xanja (Earth-616),No Dual Identity,Bad,,Green,Male,,1.0,1987-04-01,1987.0,marvel
19031,Ehrthold (Earth-616),Secret Identity,Bad,Red,No,Male,,1.0,1975-08-01,1975.0,marvel
16666,Finar (Earth-616),Public Identity,Bad,Brown,,Male,,2.0,1998-04-01,1998.0,marvel
8596,Spencer Smythe (Earth-616),No Dual Identity,Neutral,,Grey,Male,,21.0,1965-06-01,1965.0,marvel
7258,Arcturus Rann (Earth-616),Public Identity,Good,Brown,Brown,Male,,115.0,1979-01-01,1979.0,marvel
11297,Burst (Earth-616),Secret Identity,Bad,Brown,Black,Male,,7.0,2009-11-01,2009.0,marvel
10087,Ogeode (Earth-616),Public Identity,Good,,,Male,,10.0,1983-05-01,1983.0,marvel
21593,Mary Arnett (Earth-616),No Dual Identity,Bad,,Blond,Female,,1.0,2009-09-01,2009.0,marvel
12270,George Prufrock (Earth-616),Secret Identity,Bad,,Brown,Male,,5.0,1990-06-01,1990.0,marvel
20709,Ashur (Earth-616),Secret Identity,Good,Blue,White,Male,,1.0,1999-12-01,1999.0,marvel
5791,Strongarm (New Earth),Secret Identity,Bad,,Brown,Male,,1.0,2007-01-01,2007.0,dc
13480,Saint Anna (Anna) (Earth-616),Secret Identity,Good,Green,Black,Female,,4.0,2001-08-01,2001.0,marvel
5902,Joe Hollywood (New Earth),Secret Identity,Good,,,Male,,1.0,2002-02-01,2002.0,dc
20465,Woodrow Truesmith (Earth-616),No Dual Identity,Good,Blue,Red,Male,,1.0,1995-01-01,1995.0,marvel
22932,Ethan Meyers (Earth-616),Secret Identity,Neutral,Brown,Brown,Male,,,2007-05-01,2007.0,marvel
16111,TransHuman ROBot (Earth-616),,Neutral,,,,,2.0,1988-02-01,1988.0,marvel
990,Ghast (New Earth),,Bad,Black,Black,Male,,28.0,1962-03-01,1962.0,dc
3857,N.R.G.-X II (New Earth),,Bad,Red,,Male,,4.0,2010-03-01,2010.0,dc
20883,Bonita (Earth-616),Secret Identity,Neutral,Blue,Auburn,Female,,1.0,2001-04-01,2001.0,marvel
5779,King of Hearts II (New Earth),,Bad,,,Male,,1.0,2007-10-01,2007.0,dc
14836,Hope (London Morlock) (Earth-616),Secret Identity,Good,,No,Female,,3.0,2001-08-01,2001.0,marvel
17728,Fritz Krone (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1942-06-01,1942.0,marvel
20934,Ankhi Gottberg (Earth-616),Secret Identity,Neutral,Blue,Bald,Female,,1.0,2002-08-01,2002.0,marvel
18275,Homer Hamlen (Earth-616),No Dual Identity,Bad,,Black,Male,,1.0,1946-03-01,1946.0,marvel
6454,Henry Crawford (New Earth),,Good,,White,Male,,1.0,1978-09-01,1978.0,dc
7720,Stuart Clarke (Earth-616),Public Identity,Bad,Blue,Black,Male,,45.0,1976-04-01,1976.0,marvel
21963,Edward Magee (Earth-616),,Bad,,,Male,,1.0,,,marvel
5512,Rumplestiltskin (New Earth),,Bad,,,Male,,2.0,1948-02-01,1948.0,dc
9423,Holden Holliway (Earth-616),Public Identity,Good,Blue,Grey,Male,,14.0,2004-05-01,2004.0,marvel
23254,Zora Loftus (Earth-616),Secret Identity,Bad,,Blond,Female,,,,,marvel
22294,Marya Peskyov (Earth-616),Secret Identity,Bad,,Blond,Female,,,1971-01-01,1971.0,marvel
15138,American Panther (Earth-616),Secret Identity,Bad,,,Male,,3.0,2011-09-01,2011.0,marvel
2422,Sasha (New Earth),Secret Identity,Good,Blue,Brown,Female,,9.0,2009-08-01,2009.0,dc
18036,Bamboo Knife Butcher (Earth-616),Secret Identity,Bad,,Grey,Male,,1.0,1944-12-01,1944.0,marvel
7419,Wilbur Day (Earth-616),Public Identity,Bad,Blue,Bald,Male,,73.0,1965-06-01,1965.0,marvel
7125,Celeste Cuckoo (Earth-616),Secret Identity,Good,Blue,Blond,Female,,177.0,2001-11-01,2001.0,marvel
18689,Thorn Trask (Earth-616),Secret Identity,Bad,Blue,,Male,,1.0,1963-08-01,1963.0,marvel
15410,Red Mary (Earth-616),Public Identity,Bad,,Black,Female,,2.0,1954-04-01,1954.0,marvel
4787,John Deleon (New Earth),Public Identity,Bad,,Black,Male,,3.0,1969-11-01,1969.0,dc
446,Hop Harrigan (New Earth),Public Identity,Good,Blue,Blond,Male,,68.0,1939-04-01,1939.0,dc
20492,Henry Adams (Earth-616),Public Identity,Neutral,,,Male,,1.0,1996-12-01,1996.0,marvel
5195,Techno (New Earth),Secret Identity,Bad,Brown,Black,Male,,2.0,1995-01-01,1995.0,dc
17352,Scott Dakei (Earth-616),No Dual Identity,Bad,Blue,Brown,Male,,2.0,,,marvel
19144,Michelle Warkworth (Earth-616),,Bad,,,Female,,1.0,1977-08-01,1977.0,marvel
2845,Otto Netz (New Earth),Secret Identity,Bad,Black,Black,Male,,7.0,2011-03-01,2011.0,dc
7774,Tomi Shishido (Earth-616),Secret Identity,Bad,Green,Black,Male,,43.0,2004-12-01,2004.0,marvel
1670,Janwillem Kroef (New Earth),Public Identity,Bad,,White,Male,,15.0,1988-01-01,1988.0,dc
1197,Brian Arsala (New Earth),Public Identity,Good,Brown,Brown,Male,,22.0,1988-12-01,1988.0,dc
19047,Montgomery Ford (Earth-616),Public Identity,Good,,Brown,Male,,1.0,1975-03-01,1975.0,marvel
3142,Michael Henderson (New Earth),Public Identity,Good,,Black,Male,,6.0,2009-03-01,2009.0,dc
4691,Niobe (New Earth),,Good,,Black,Female,,3.0,1989-12-01,1989.0,dc
7360,Klaus Voorhees (Earth-616),Public Identity,Bad,Blue,Bald,Male,,89.0,1963-11-01,1963.0,marvel
13,Jason Garrick (New Earth),Public Identity,Good,Blue,Brown,Male,,951.0,1940-01-01,1940.0,dc
8007,Tigon Liger (Earth-616),Secret Identity,Good,Blue,Blond,Male,,34.0,1992-06-01,1992.0,marvel
1065,Kryb (New Earth),Public Identity,Bad,Black,Black,Female,,25.0,2007-08-01,2007.0,dc
9027,Jolen (Earth-616),Secret Identity,Bad,White,Brown,Male,,17.0,2003-08-01,2003.0,marvel
15568,Llyna (Earth-616),Secret Identity,Good,Blue,Black,Male,,2.0,1969-04-01,1969.0,marvel
6405,C.A.P.D. (New Earth),Secret Identity,Good,Photocellular,,,,1.0,1982-10-01,1982.0,dc
1110,Philo Zeiss (New Earth),Public Identity,Bad,,,Male,,24.0,2000-10-01,2000.0,dc
10133,Sean Watanabe (Earth-616),Public Identity,Good,Brown,Black,Male,,10.0,1990-12-01,1990.0,marvel
7751,Red Raven (Liberty Legion) (Earth-616),Secret Identity,Good,Blue,Red,Male,,43.0,1940-08-01,1940.0,marvel
10755,Michele Scicluna (Earth-616),Secret Identity,Good,,White,Female,,8.0,1995-02-01,1995.0,marvel
7839,Shevaun Haldane (Earth-616),Secret Identity,Good,Green,Auburn,Female,,40.0,1992-07-01,1992.0,marvel
362,Isamot Kol (New Earth),Secret Identity,Good,Yellow,,Male,,82.0,2005-11-01,2005.0,dc
10854,Piper Dali (Earth-616),Secret Identity,Bad,Yellow,Black,Female,,8.0,2008-07-01,2008.0,marvel
6401,Tanker (New Earth),Secret Identity,Bad,,,Male,,1.0,1983-08-01,1983.0,dc
1845,Marcus Wise (New Earth),Public Identity,Bad,,Brown,Male,,13.0,2008-03-01,2008.0,dc
21562,Harrald (Earth-616),Public Identity,Good,,Black,Male,,1.0,2009-09-01,2009.0,marvel
16846,John Watkins Jr. (Earth-616),Secret Identity,Good,,Blond,Male,,2.0,2002-03-01,2002.0,marvel
3153,Kwaku Anansi (New Earth),Public Identity,Bad,Red,Red,Male,,6.0,2008-09-01,2008.0,dc
5254,Leberwurst (New Earth),Secret Identity,Bad,,,Male,,2.0,1992-03-01,1992.0,dc
