,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
19590,Gustave Roch Uderzo (Earth-616),Public Identity,,,,Male,,1.0,1987-07-01,1987.0,marvel
19596,Isabel Bunsen (Earth-616),Public Identity,,,,Female,,1.0,1987-03-01,1987.0,marvel
19604,Nancy Sekido (Earth-616),Public Identity,,Black,Black,Female,,1.0,1987-12-01,1987.0,marvel
19609,Shannon (Earth-616),Public Identity,,,Brown,Female,,1.0,1987-12-01,1987.0,marvel
19611,Simon LaGrange (Earth-616),,,,,Male,,1.0,1987-05-01,1987.0,marvel
19615,Tar-Rell (Earth-616),,,,Black,Male,,1.0,1987-11-01,1987.0,marvel
19621,Wheeler (Earth-616),,,Black,Black,Male,,1.0,1987-08-01,1987.0,marvel
19622,Whitmore (Earth-616),Public Identity,,Black,Brown,,,1.0,1987-12-01,1987.0,marvel
19625,Abrams (Earth-616),No Dual Identity,,,Blond,Male,,1.0,1988-05-01,1988.0,marvel
19628,Alvin Barnes (Earth-616),No Dual Identity,,,,Male,,1.0,1988-05-01,1988.0,marvel
19631,Baker (Guardsman) (Earth-616),Public Identity,,,,Male,,1.0,1988-03-01,1988.0,marvel
19633,Baskin (Earth-616),No Dual Identity,,,,Male,,1.0,1988-06-01,1988.0,marvel
19634,Big Top (Earth-616),Secret Identity,,,Black,Female,,1.0,1988-12-01,1988.0,marvel
19638,Campbell (Marsten) (Earth-616),Public Identity,,,Black,Female,,1.0,1988-06-01,1988.0,marvel
19639,Civit (Earth-616),,,,Grey,Male,,1.0,1988-11-01,1988.0,marvel
19640,Clay Quartermain (LMD) (Earth-616),,,,Blond,Male,,1.0,1988-10-01,1988.0,marvel
19642,Dave of Santa Monica (Earth-616),Public Identity,,,,Male,,1.0,1988-08-01,1988.0,marvel
19643,Defiler (Earth-616),Secret Identity,,Brown,Red,Male,,1.0,1988-11-01,1988.0,marvel
19644,Dewey (Earth-616),Public Identity,,,,Male,,1.0,1988-05-01,1988.0,marvel
19647,Eddie (Guardsman) (Earth-616),Public Identity,,,,Male,,1.0,1988-03-01,1988.0,marvel
19650,Emilio Layton (Earth-616),Public Identity,,,,Male,,1.0,1988-03-01,1988.0,marvel
19652,Frank (Earth-616),Public Identity,,,,Male,,1.0,1988-02-01,1988.0,marvel
19663,Jonas Fugard (Earth-616),Public Identity,,,,Male,,1.0,1988-07-01,1988.0,marvel
19664,Kate Neville (LMD) (Earth-616),,,,,Female,,1.0,1988-10-01,1988.0,marvel
19665,Leonid Dubroski (Earth-616),Public Identity,,Brown,Blond,Male,,1.0,1988-04-01,1988.0,marvel
19669,Meg (Magistrate) (Earth-616),,,,,,,1.0,1988-11-01,1988.0,marvel
19671,Moise Bomvana (Earth-616),Public Identity,,,Black,Male,,1.0,1988-07-01,1988.0,marvel
19673,Ndebele (Wakandan) (Earth-616),,,,Black,Male,,1.0,1988-07-01,1988.0,marvel
19679,Rebecca McNeil (Earth-616),,,,Red,Female,,1.0,1988-11-01,1988.0,marvel
19681,Reynardo (Earth-616),,,,Brown,Male,,1.0,1988-11-01,1988.0,marvel
19683,Roarke (Earth-616),,,,,Male,,1.0,1988-09-01,1988.0,marvel
19691,Sheriff Oakley (Earth-616),Public Identity,,,Brown,Male,,1.0,1988-10-01,1988.0,marvel
19692,Sidney Levine (LMD) (Earth-616),,,,,Male,,1.0,1988-10-01,1988.0,marvel
19702,Thompson (Earth-616),Public Identity,,,,Male,,1.0,1988-02-01,1988.0,marvel
19709,Vladimir Zaitsev (Earth-616),Secret Identity,,,Blond,Male,,1.0,1988-04-01,1988.0,marvel
19711,Wesley Werner (Earth-616),Public Identity,,,,Male,,1.0,1988-11-01,1988.0,marvel
19713,Winston Kranpuff (Earth-616),No Dual Identity,,Brown,White,Male,,1.0,1988-10-01,1988.0,marvel
19714,Winters (Earth-616),No Dual Identity,,,,Male,,1.0,1988-06-01,1988.0,marvel
19717,Aalbort (Earth-616),No Dual Identity,,White,White,Male,,1.0,1989-06-01,1989.0,marvel
19718,Abner (Mutant) (Earth-616),,,Black,Brown,Male,,1.0,1989-11-01,1989.0,marvel
19722,Amanda Fallows (Earth-616),,,Blue,Black,Female,,1.0,1989-08-01,1989.0,marvel
19724,Anthos (Pheragot) (Earth-616),No Dual Identity,,,Black,Male,,1.0,1989-12-01,1989.0,marvel
19725,Aristis (Earth-616),,,,,Male,,1.0,1989-12-01,1989.0,marvel
19726,Azunbulxibar (Earth-616),Secret Identity,,,,Male,,1.0,1989-06-01,1989.0,marvel
19729,Banjo (Earth-616),,,Black,Brown,Male,,1.0,1989-11-01,1989.0,marvel
19730,Barber (New Men) (Earth-616),,,,,,,1.0,1989-10-01,1989.0,marvel
19731,Beverly Strange (Earth-616),,,,,Female,,1.0,1989-12-01,1989.0,marvel
19733,Buzzsaw (Children of Heaven) (Earth-616),Secret Identity,,Brown,Brown,Male,,1.0,1989-11-01,1989.0,marvel
19740,Damon Joquez (Earth-616),,,,Black,Male,,1.0,1989-11-01,1989.0,marvel
19741,Dexter Rayne (Earth-616),,,,Brown,Male,,1.0,1989-06-01,1989.0,marvel
19743,Eldred (Earth-616),,,,Black,Male,,1.0,1989-02-01,1989.0,marvel
19744,Ellie Jones (Earth-616),Public Identity,,,,Female,,1.0,1989-06-01,1989.0,marvel
19751,Glimda (Earth-616),Secret Identity,,,Red,Female,,1.0,1989-04-01,1989.0,marvel
19760,Kerjos (Earth-616),No Dual Identity,,,Black,Male,,1.0,1989-12-01,1989.0,marvel
19764,Madeline Reznek (Earth-616),,,,,Female,,1.0,1989-10-01,1989.0,marvel
19765,Malone (Mercenary) (Earth-616),Public Identity,,Brown,Brown,Male,,1.0,1989-07-01,1989.0,marvel
19775,Paolo Montesi (Earth-616),,,,,Male,,1.0,1989-12-01,1989.0,marvel
19776,Phillip (Children of Heaven) (Earth-616),,,Brown,White,Male,,1.0,1989-11-01,1989.0,marvel
19794,Valentina Tupulov (Earth-616),,,,,Female,,1.0,1989-06-01,1989.0,marvel
19797,William Goldman (Earth-616),,,,,Male,,1.0,1989-07-01,1989.0,marvel
19800,Yoof (Earth-616),,,,,,,1.0,1989-11-01,1989.0,marvel
19808,Amelia Greer (Earth-616),Secret Identity,,Brown,Black,Female,,1.0,1990-05-01,1990.0,marvel
19809,Andrei Rostov (Earth-616),Secret Identity,,,Brown,Male,,1.0,1990-05-01,1990.0,marvel
19818,Bill (Secret Hospital) (Earth-616),No Dual Identity,,,,Male,,1.0,1990-07-01,1990.0,marvel
19823,Buddy (Earth-616),Public Identity,,,Brown,Male,,1.0,1990-07-01,1990.0,marvel
19830,David Slowman (Earth-616),Public Identity,,,Black,,,1.0,1990-04-01,1990.0,marvel
19841,Garloff (Earth-616),Public Identity,,,Black,Male,,1.0,1990-04-01,1990.0,marvel
19842,Giacomo Montesi (Earth-616),,,,,Male,,1.0,1990-01-01,1990.0,marvel
19847,Jasper Keaton (Earth-616),,,,,Male,,1.0,1990-11-01,1990.0,marvel
19850,Jesus Suarez (Earth-616),Secret Identity,,,,Male,,1.0,1990-05-01,1990.0,marvel
19858,Marcello Montesi (Earth-616),,,,,Male,,1.0,1990-01-01,1990.0,marvel
19859,Margaret Voelker,,,,,Female,,1.0,1990-11-01,1990.0,marvel
19860,Martu (Earth-616),,,,,Male,,1.0,1990-04-01,1990.0,marvel
19861,Mary Beck (Earth-616),No Dual Identity,,,Blond,Female,,1.0,1990-01-01,1990.0,marvel
19864,Michael (Genoshan Mutate) (Earth-616),Public Identity,,Brown,Red,Male,,1.0,1990-11-01,1990.0,marvel
19870,Mubaru (Earth-616),Public Identity,,Brown,Black,Male,,1.0,1990-05-01,1990.0,marvel
19875,Persuader robot,Secret Identity,,,No,,,1.0,1990-03-01,1990.0,marvel
19884,Samson (Morlock) (Earth-616),Secret Identity,,,Pink,Male,,1.0,1990-06-01,1990.0,marvel
19893,Soong (Earth-616),Public Identity,,,Black,Male,,1.0,1990-09-01,1990.0,marvel
19895,Stalker (Mutant) (Earth-616),,,Blue,Blond,Male,,1.0,1990-04-01,1990.0,marvel
19904,Tom Nakadai (Earth-616),Secret Identity,,,,Male,,1.0,1990-05-01,1990.0,marvel
19910,Varney (Mortimer) (Earth-616),Public Identity,,Variable,Brown,Male,,1.0,1990-03-01,1990.0,marvel
19920,Zenith (Earth-616),Secret Identity,,,Bald,Male,,1.0,1990-06-01,1990.0,marvel
19925,Ahh (Earth-616),,,,White,Female,,1.0,1991-04-01,1991.0,marvel
19929,Balaban (Earth-616),No Dual Identity,,,Red,Male,,1.0,1991-11-01,1991.0,marvel
19936,Cary Albertson (Earth-616),,,,Brown,Male,,1.0,1991-01-01,1991.0,marvel
19944,Dovina (Earth-616),,,Blue,Blond,Female,,1.0,1991-05-01,1991.0,marvel
19954,Franklin Hume (Earth-616),Public Identity,,,,Male,,1.0,1991-04-01,1991.0,marvel
19961,Harry Delgado (Earth-616),,,,,Male,,1.0,1991-10-01,1991.0,marvel
19964,Inorganic Technotroid (Earth-616),,,,,,,1.0,1991-02-01,1991.0,marvel
19968,Jacqueline Freeman (Earth-616),Public Identity,,,,Female,,1.0,1991-04-01,1991.0,marvel
19974,John Rozum (Earth-616),,,,,Male,,1.0,1991-07-01,1991.0,marvel
19978,Katinka (Earth-616),No Dual Identity,,,White,Female,,1.0,1991-11-01,1991.0,marvel
19982,Martin Freeman (Earth-616),Public Identity,,,,Male,,1.0,1991-04-01,1991.0,marvel
19988,Nanabozho (Earth-616),,,,,Male,,1.0,1991-01-01,1991.0,marvel
19992,Olar (Earth-616),,,,,Male,,1.0,1991-09-01,1991.0,marvel
20008,The Composite Being (Earth-616),,,White,Black,Male,,1.0,1991-04-01,1991.0,marvel
20009,Thobadzistshin (Earth-616),,,,Black,Male,,1.0,1991-01-01,1991.0,marvel
20019,Aeish (Earth-616),,,,,Female,,1.0,1992-10-01,1992.0,marvel
20020,Amalgam (Earth-616),Secret Identity,,Red,Black,Female,,1.0,1992-05-01,1992.0,marvel
20028,Bernard LeBranche (Earth-616),Secret Identity,,Brown,,Male,,1.0,1992-06-01,1992.0,marvel
20030,Brain Cell (Kevin) (Earth-616),,,Yellow,Blond,Male,,1.0,1992-09-01,1992.0,marvel
20036,Creed (Lilin) (Earth-616),Secret Identity,,,Red,Male,,1.0,1992-08-01,1992.0,marvel
20042,Gentle Gregor (Earth-616),,,,,Male,,1.0,1992-08-01,1992.0,marvel
20045,Gloria Justin (Earth-616),,,,,Female,,1.0,1992-05-01,1992.0,marvel
20049,Idnar (Earth-616),,,,,,,1.0,1992-04-01,1992.0,marvel
20051,J. Pennington Pennypacker (Earth-616),,,,,Male,,1.0,1992-07-01,1992.0,marvel
20053,Jalfaha Dahn (Earth-616),Public Identity,,,,Male,,1.0,1992-11-01,1992.0,marvel
20062,Mandibus (Earth-616),Public Identity,,,No,Male,,1.0,1992-08-01,1992.0,marvel
20072,Oliver Denton (Earth-616),,,,Black,Male,,1.0,1992-12-01,1992.0,marvel
20074,Ornette Higgenbotham (Earth-616),Public Identity,,Brown,Black,Male,,1.0,1992-10-01,1992.0,marvel
20079,Peter London (Earth-616),Public Identity,,Black,White,Male,,1.0,1992-04-01,1992.0,marvel
20086,Prodigy (Polish) (Earth-616),Secret Identity,,,Blond,Male,,1.0,1992-05-01,1992.0,marvel
20089,Reverend Stryker (Power Cult) (Earth-616),,,,Black,Male,,1.0,1992-09-01,1992.0,marvel
20093,Sandstorm (Earth-616),,,,,Male,,1.0,1992-10-01,1992.0,marvel
20104,Traci Fields (Earth-616),Public Identity,,,,Female,,1.0,1992-09-01,1992.0,marvel
20106,Veronica Stryker (Earth-616),,,,Black,Female,,1.0,1992-09-01,1992.0,marvel
20113,Abahla (Earth-616),Secret Identity,,,Black,Male,,1.0,1993-04-01,1993.0,marvel
20114,Abner Dunson (Earth-616),No Dual Identity,,,,Male,,1.0,1993-05-01,1993.0,marvel
20116,Adrian Eiskalt (Earth-616),No Dual Identity,,Black,Brown,Male,,1.0,1993-09-01,1993.0,marvel
20119,Alex Grimond (Earth-616),,,,,Male,,1.0,1993-11-01,1993.0,marvel
20121,Anakalak (Earth-616),No Dual Identity,,Green,No,Male,,1.0,1993-09-01,1993.0,marvel
20127,Assassin (Mimeyoshi) (Earth-616),,,,Black,Female,,1.0,1993-07-01,1993.0,marvel
20128,Avram Siegel (Earth-616),,,,,Male,,1.0,1993-04-01,1993.0,marvel
20131,Baru (Earth-616),,,,Bald,Male,,1.0,1993-05-01,1993.0,marvel
20134,Bison (Warpies) (Earth-616),Secret Identity,,,Brown,Male,,1.0,1993-05-01,1993.0,marvel
20136,Chanda (Earth-616),Secret Identity,,Brown,Black,Male,,1.0,1993-03-01,1993.0,marvel
20137,Charles Amundson (Earth-616),Secret Identity,,,Blond,Male,,1.0,1993-01-01,1993.0,marvel
20139,Colin Powell (Earth-616),Public Identity,,Brown,Black,Male,,1.0,1993-05-01,1993.0,marvel
20140,Cool Million (Earth-616),,,Yellow,Black,Male,,1.0,1993-05-01,1993.0,marvel
20153,Eradikator 6 (Earth-616),,,,,Male,,1.0,1993-10-01,1993.0,marvel
20154,F.T. Strang (Earth-616),Public Identity,,,White,Male,,1.0,1993-08-01,1993.0,marvel
20156,Fizzure (Earth-616),Secret Identity,,,,Male,,1.0,1993-08-01,1993.0,marvel
20158,Flare (Hellbent) (Earth-616),Secret Identity,,,Brown,Male,,1.0,1993-09-01,1993.0,marvel
20168,Gnash (Earth-616),Secret Identity,,,Bald,Male,,1.0,1993-07-01,1993.0,marvel
20169,Graczia (Earth-616),No Dual Identity,,,,Female,,1.0,1993-03-01,1993.0,marvel
20185,Kenneth Sjolin (Earth-616),,,,,Male,,1.0,1993-06-01,1993.0,marvel
20189,Kralor (Earth-616),,,,,Male,,1.0,1993-12-01,1993.0,marvel
20190,Kurt Geinstach (Earth-616),Public Identity,,,,Male,,1.0,1993-12-01,1993.0,marvel
20194,Lisa Beckman (Earth-616),,,,,Female,,1.0,1993-09-01,1993.0,marvel
20195,Louis Banque (Earth-616),,,Red,Brown,Male,,1.0,1993-08-01,1993.0,marvel
20196,Lowdown (Earth-616),Secret Identity,,White,Bald,Male,,1.0,1993-07-01,1993.0,marvel
20205,Mitchell Chambers,,,,,Male,,1.0,1993-06-01,1993.0,marvel
20208,Murmur (Hellbent) (Earth-616),Secret Identity,,,No,Male,,1.0,1993-05-01,1993.0,marvel
20219,Reggie Bitters (Earth-616),,,,,Male,,1.0,1993-07-01,1993.0,marvel
20224,Robert Nazario (Earth-616),,,,Black,Male,,1.0,1993-06-01,1993.0,marvel
20228,Samson Rourke (Earth-616),Public Identity,,,,,,1.0,1993-05-01,1993.0,marvel
20229,Sara Harrington (Earth-616),Public Identity,,Blue,Red,Female,,1.0,1993-08-01,1993.0,marvel
20241,Tessa (Vampire) (Earth-616),Secret Identity,,Red,Black,Female,,1.0,1993-07-01,1993.0,marvel
20244,Tristram Oberbeck (Earth-616),,,,No,Male,,1.0,1993-06-01,1993.0,marvel
20246,Victor Pei (Earth-616),Public Identity,,,,Male,,1.0,1993-04-01,1993.0,marvel
20253,William Williams (Earth-616),,,,Black,Male,,1.0,1993-06-01,1993.0,marvel
20261,Alan Desmond (Earth-616),,,Brown,Brown,Male,,1.0,1994-07-01,1994.0,marvel
20266,Arc (Hellbent) (Earth-616),,,,Grey,Male,,1.0,1994-01-01,1994.0,marvel
20267,Armada (Android) (Earth-616),,,,,,,1.0,1994-11-01,1994.0,marvel
20270,Bass (Hellbent) (Earth-616),,,,,Male,,1.0,1994-01-01,1994.0,marvel
20272,Beatrice Conners (Earth-616),No Dual Identity,,Blue,Grey,Female,,1.0,1994-05-01,1994.0,marvel
20273,Belle (Hellbent) (Earth-616),,,,Black,Female,,1.0,1994-01-01,1994.0,marvel
20278,Brick (Phalanx) (Earth-616),,,,,,,1.0,1994-10-01,1994.0,marvel
20282,Catherine Deshayes (Earth-616),,,,,Female,,1.0,1994-11-01,1994.0,marvel
20284,Crackdown (Hellbent) (Earth-616),Secret Identity,,,Bald,Male,,1.0,1994-01-01,1994.0,marvel
20291,Douglas Hutchinson (Earth-616),Secret Identity,,,Brown,Male,,1.0,1994-03-01,1994.0,marvel
20293,Dymphna (Earth-616),,,,,Female,,1.0,1994-10-01,1994.0,marvel
20294,Egon (Earth-616),,,,,Male,,1.0,1994-09-01,1994.0,marvel
20297,Enos Warwick (Earth-616),Public Identity,,Brown,Brown,Male,,1.0,1994-04-01,1994.0,marvel
20300,Eric Wagner (Earth-616),Public Identity,,,,Male,,1.0,1994-05-01,1994.0,marvel
20312,Grace Lavreaux (Earth-616),Secret Identity,,,White,Female,,1.0,1994-08-01,1994.0,marvel
20319,Jaime Munoz (Earth-616),Public Identity,,,,Male,,1.0,1994-04-01,1994.0,marvel
20325,Kenny Brown (Earth-616),Public Identity,,,,Male,,1.0,1994-08-01,1994.0,marvel
20330,Lava (Earth-616),Secret Identity,,,No,Male,,1.0,1994-01-01,1994.0,marvel
20334,Malakii (Earth-616),Public Identity,,,Black,Male,,1.0,1994-06-01,1994.0,marvel
20336,Matt Ballors (Earth-616),Public Identity,,,Black,Male,,1.0,1994-06-01,1994.0,marvel
20341,Nkotha (Earth-616),,,,,Male,,1.0,1994-09-01,1994.0,marvel
20343,Paragon (A.I.M.) (Earth-616),,,,,Male,,1.0,1994-04-01,1994.0,marvel
20351,Sallen-Bei (Earth-616),Public Identity,,,,Male,,1.0,1994-01-01,1994.0,marvel
20356,Spike (Hellbent) (Earth-616),Secret Identity,,,Green,Male,,1.0,1994-01-01,1994.0,marvel
20359,Stuart Anthony Whyte (Earth-616),Secret Identity,,,,Male,,1.0,1994-09-01,1994.0,marvel
20363,The Writer (Earth-616),,,,Brown,Male,,1.0,1994-11-01,1994.0,marvel
20365,Tony Reeves (Earth-616),,,,,Male,,1.0,1994-08-01,1994.0,marvel
20368,Trigor (Earth-616),Public Identity,,,Grey,Male,,1.0,1994-06-01,1994.0,marvel
20373,Uno (Parnormal Law Enforcer) (Earth-616),Secret Identity,,,Blond,Female,,1.0,1994-08-01,1994.0,marvel
20374,Vickie Danner (Earth-616),Public Identity,,Blue,Blond,Female,,1.0,1994-10-01,1994.0,marvel
20376,Visog (Earth-616),,,,Black,Male,,1.0,1994-06-01,1994.0,marvel
20380,William Walter Goodman (Earth-616),No Dual Identity,,,Blond,Male,,1.0,1994-01-01,1994.0,marvel
20381,Zero Enforcement Response Option (Earth-616),,,,,,,1.0,1994-05-01,1994.0,marvel
20382,Zuchan (Earth-616),No Dual Identity,,Black,Black,Female,,1.0,1994-09-01,1994.0,marvel
20385,Anthea Dupres (Earth-616),No Dual Identity,,,Brown,Female,,1.0,1995-04-01,1995.0,marvel
20386,Anubia (Earth-616),Secret Identity,,Black,Black,Female,,1.0,1995-11-01,1995.0,marvel
20389,Batal (Earth-616),Secret Identity,,,Black,Male,,1.0,1995-04-01,1995.0,marvel
20392,Buzzard (Earth-616),Secret Identity,,,No,Male,,1.0,1995-11-01,1995.0,marvel
20395,Carol Henderson (Earth-616),,,,,Female,,1.0,1995-06-01,1995.0,marvel
20398,Crushtacean (Earth-616),Secret Identity,,,No,Male,,1.0,1995-11-01,1995.0,marvel
20400,Dennis Hogan (Earth-616),,,Yellow,Blond,Male,,1.0,1995-07-01,1995.0,marvel
20408,Flying Fox (Earth-616),Secret Identity,,,Grey,Female,,1.0,1995-11-01,1995.0,marvel
20409,Gantry (Earth-616),,,,,Male,,1.0,1995-12-01,1995.0,marvel
20413,Harry Pizer (Earth-616),Secret Identity,,,,Male,,1.0,1995-07-01,1995.0,marvel
20419,Jimmy Mulligan (Earth-616),,,,Brown,Male,,1.0,1995-09-01,1995.0,marvel
20420,John Dare (Earth-616),Public Identity,,,,Male,,1.0,1995-11-01,1995.0,marvel
20421,Kkon (Earth-616),,,,Purple,Male,,1.0,1995-07-01,1995.0,marvel
20422,Komodo (Earth-616),Secret Identity,,,No,Male,,1.0,1995-11-01,1995.0,marvel
20426,Lynch (Ryu) (Earth-616),,,,Black,Male,,1.0,1995-04-01,1995.0,marvel
20427,Margie Mulligan (Earth-616),,,,,Female,,1.0,1995-09-01,1995.0,marvel
20429,Masquerade (Ryu) (Earth-616),,,,,Male,,1.0,1995-04-01,1995.0,marvel
20430,Maston-Dar (Earth-616),Public Identity,,,Grey,Male,,1.0,1995-05-01,1995.0,marvel
20432,Mister Jinx (Earth-616),,,,,Male,,1.0,1995-06-01,1995.0,marvel
20437,Niko (Ryu) (Earth-616),,,,Blond,Female,,1.0,1995-04-01,1995.0,marvel
20438,Nishimura (Earth-616),Public Identity,,,Black,Male,,1.0,1995-01-01,1995.0,marvel
20439,Orbit (Earth-616),,,,Blue,Female,,1.0,1995-12-01,1995.0,marvel
20442,Piranis (Earth-616),Secret Identity,,,No,Male,,1.0,1995-11-01,1995.0,marvel
20444,Reban (Earth-616),,,,Blond,Male,,1.0,1995-05-01,1995.0,marvel
20447,Satellite (Earth-616),,,,,Male,,1.0,1995-12-01,1995.0,marvel
20448,Scarlet Mage (Earth-616),Secret Identity,,,White,Male,,1.0,1995-03-01,1995.0,marvel
20452,Spinneret (Earth-616),Secret Identity,,Black,Grey,,,1.0,1995-11-01,1995.0,marvel
20454,Target (Ryu) (Earth-616),,,,,Male,,1.0,1995-04-01,1995.0,marvel
20455,Tarnok-Kol (Earth-616),Public Identity,,,Blond,Male,,1.0,1995-05-01,1995.0,marvel
20458,Tom Tojumi (Earth-616),Public Identity,,,Black,Male,,1.0,1995-01-01,1995.0,marvel
20460,Vacuum (Earth-616),,,,,Male,,1.0,1995-12-01,1995.0,marvel
20461,Whitten (Criminal) (Earth-616),,,,,Male,,1.0,1995-09-01,1995.0,marvel
20467,Angel (Wolf) (Earth-616),,,,,,,1.0,1996-07-01,1996.0,marvel
20475,Conrad Strathdee (Earth-616),Secret Identity,,,Black,Male,,1.0,1996-05-01,1996.0,marvel
20476,Cortellia (Earth-616),,,,,Female,,1.0,1996-12-01,1996.0,marvel
20478,Dampyre (Earth-616),Public Identity,,,Brown,Male,,1.0,1996-02-01,1996.0,marvel
20481,Doctor Mundt (Earth-616),,,,,Male,,1.0,1996-09-01,1996.0,marvel
20487,F. Tieri (Earth-616),,,,,Male,,1.0,1996-09-01,1996.0,marvel
20500,Marjorie Marko (Earth-616),Public Identity,,,,Female,,1.0,1996-09-01,1996.0,marvel
20504,Mosh (Earth-616),Secret Identity,,Black,Blond,Male,,1.0,1996-02-01,1996.0,marvel
20510,Pierce (Earth-616),Secret Identity,,Brown,Bald,Male,,1.0,1996-02-01,1996.0,marvel
20513,Quorum (Earth-616),Secret Identity,,,Purple,Female,,1.0,1996-02-01,1996.0,marvel
20526,Steve Jacobs (Earth-616),,,,,Male,,1.0,1996-12-01,1996.0,marvel
20537,Absynthia van Mort (Earth-616),,,,Black,Female,,1.0,1997-11-01,1997.0,marvel
20543,Ana Shwartz (Earth-616),Secret Identity,,White,Black,Female,,1.0,1997-09-01,1997.0,marvel
20544,Architect (Shining Ones) (Earth-616),,,,,Male,,1.0,1997-01-01,1997.0,marvel
20545,Augustine (Earth-616),,,,,,,1.0,1997-11-01,1997.0,marvel
20548,Boniface (Earth-616),,,,,Male,,1.0,1997-11-01,1997.0,marvel
20569,Ginny Mahoney (Earth-616),,,Green,,Female,,1.0,1997-09-01,1997.0,marvel
20571,Grange Janssen (Earth-616),Public Identity,,,,Male,,1.0,1997-03-01,1997.0,marvel
20572,Gwyneth Burke (Earth-616),,,,,Female,,1.0,1997-12-01,1997.0,marvel
20578,Jack Burke (Earth-616),No Dual Identity,,,,Male,,1.0,1997-12-01,1997.0,marvel
20579,Job Burke (Earth-616),No Dual Identity,,,,Male,,1.0,1997-12-01,1997.0,marvel
20582,Landscape (Brett) (Earth-616),Secret Identity,,,,Male,,1.0,1997-09-01,1997.0,marvel
20587,Marlena Petrokova (Earth-616),,,,Black,Female,,1.0,1997-10-01,1997.0,marvel
20588,Melinda Pressman (Earth-616),No Dual Identity,,,Brown,Female,,1.0,1997-08-01,1997.0,marvel
20590,Michael Pressman (Earth-616),No Dual Identity,,Blue,Brown,Male,,1.0,1997-08-01,1997.0,marvel
20592,Mr. Carruthers (Earth-616),Public Identity,,,,Male,,1.0,1997-07-01,1997.0,marvel
20593,Neil Langram (Earth-616),Secret Identity,,Blue,Brown,Male,,1.0,1997-02-01,1997.0,marvel
20596,Niles Williams (Earth-616),,,,,Male,,1.0,1997-01-01,1997.0,marvel
20598,Number Fourteen (Rat Pack) (Earth-616),,,,,Male,,1.0,1997-04-01,1997.0,marvel
20621,Vulture-Bait (Earth-616),Public Identity,,Black,Blue,Male,,1.0,1997-10-01,1997.0,marvel
20624,Abdol (Earth-616),No Dual Identity,,,,Male,,1.0,1998-04-01,1998.0,marvel
20625,Aeric (Earth-616),Secret Identity,,,,Male,,1.0,1998-11-01,1998.0,marvel
20636,Azor (Earth-616),,,Brown,Brown,Male,,1.0,1998-08-01,1998.0,marvel
20642,Chess Roberts (Earth-616),,,,,Female,,1.0,1998-02-01,1998.0,marvel
20645,Collette Drumm (Earth-616),,,Brown,Black,Female,,1.0,1998-05-01,1998.0,marvel
20650,Ellison Payton (Earth-616),Public Identity,,,Red,Male,,1.0,1998-04-01,1998.0,marvel
20652,Fasolt (Hyboria) (Earth-616),Public Identity,,,Orange,Male,,1.0,1998-04-01,1998.0,marvel
20654,Gahad (Earth-616),Public Identity,,,Black,Male,,1.0,1998-03-01,1998.0,marvel
20658,Hector Orozeo (Earth-616),Public Identity,,,Grey,Male,,1.0,1998-09-01,1998.0,marvel
20661,Horatio Belgrade (Earth-616),,,,Blond,Male,,1.0,1998-09-01,1998.0,marvel
20665,Jordan Holiday (Earth-616),Secret Identity,,Brown,Bald,Male,,1.0,1998-08-01,1998.0,marvel
20675,Matthew (Mutant) (Earth-616),,,Black,Brown,Male,,1.0,1998-02-01,1998.0,marvel
20676,Moon Wolf (Earth-616),,,,Black,Male,,1.0,1998-07-01,1998.0,marvel
20678,Noel Beckford (Earth-616),Public Identity,,Blue,Blond,Female,,1.0,1998-07-01,1998.0,marvel
20682,Robwood (Earth-616),Public Identity,,Green,Black,Male,,1.0,1998-03-01,1998.0,marvel
20683,Sabo (Earth-616),Public Identity,,Blue,Black,Male,,1.0,1998-03-01,1998.0,marvel
20691,Sir Wulf (Earth-616),Secret Identity,,Black,Red,Male,,1.0,1998-09-01,1998.0,marvel
20693,Terence Gerard (Earth-616),Public Identity,,Blue,Brown,Male,,1.0,1998-11-01,1998.0,marvel
20695,Toby Wood (Earth-616),Secret Identity,,,,Male,,1.0,1998-09-01,1998.0,marvel
20705,Aaron Amberson (Earth-616),No Dual Identity,,Brown,Brown,Male,,1.0,1999-08-01,1999.0,marvel
20707,Ajanii Jackson (Earth-616),,,Brown,Black,Male,,1.0,1999-04-01,1999.0,marvel
20708,Asahi Verschlagen (Earth-616),,,,Black,Male,,1.0,1999-11-01,1999.0,marvel
20710,Belial (Inhuman) (Earth-616),No Dual Identity,,,,Female,,1.0,1999-05-01,1999.0,marvel
20711,Bridget Warner (Earth-616),Secret Identity,,,Black,Female,,1.0,1999-11-01,1999.0,marvel
20712,Bruno Delor (Earth-616),Public Identity,,White,Brown,Male,,1.0,1999-11-01,1999.0,marvel
20714,Charles Standish (Earth-616),Public Identity,,,,Male,,1.0,1999-08-01,1999.0,marvel
20719,Doctor Janssen (Earth-616),Public Identity,,Blue,Blond,Female,,1.0,1999-08-01,1999.0,marvel
20722,Dr. Bob (Earth-616),Public Identity,,,White,Male,,1.0,1999-10-01,1999.0,marvel
20723,Elmore Beck (Earth-616),Public Identity,,,Grey,Male,,1.0,1999-01-01,1999.0,marvel
20726,Granok (Earth-616),No Dual Identity,,Green,,Male,,1.0,1999-12-01,1999.0,marvel
